date,temp_min,temp_max,temp_mean,temp_quick_change,wind_min,wind_max,wind_mean,wind_quick_change,pressure_min,pressure_max,pressure_mean,pressure_quick_change,sun_irr_min,sun_irr_max,sun_irr_mean,sun_time_min,sun_time_max,sun_time_mean,sun_irr_quick_change,sun_time_quick_change,precip_min,precip_max,precip_mean,precip_total,precipitation_quick_change,cloud_min,cloud_max,cloud_mean,cloud_quick_change
1999-06-06,11.3,17.7,13.612499999999999,False,1.0,7.0,4.041666666666667,False,,,,,0.0,718.5,209.01666666666665,0.0,3534.0,1079.75,True,True,,,,,,25.0,100.0,66.66666666666667,False
1999-06-07,10.8,18.0,13.904166666666667,False,1.0,4.0,2.0,False,,,,,0.0,594.4,182.04583333333335,0.0,3246.0,518.5,True,True,,,,,,50.0,100.0,84.76470588235294,False
1999-06-08,10.8,20.6,15.183333333333332,False,0.0,5.0,2.9565217391304346,False,,,,,0.0,795.9,301.5,0.0,3600.0,2169.5,True,True,,,,,,13.0,113.0,88.82608695652173,False
1999-06-09,11.7,16.8,14.012500000000001,False,1.0,5.0,3.25,False,,,,,0.0,322.1,83.34166666666667,0.0,3078.0,400.75,True,True,,,,,,13.0,100.0,82.72222222222223,False
1999-06-10,10.3,20.6,15.691666666666668,False,0.0,6.0,3.4166666666666665,False,,,,,0.0,799.6,319.84166666666664,0.0,3600.0,2478.5,True,True,,,,,,0.0,25.0,12.909090909090908,False
1999-06-11,11.6,21.4,16.9375,False,1.0,5.0,2.4782608695652173,False,,,,,0.0,746.2,295.28749999999997,0.0,3600.0,2341.25,True,True,,,,,,13.0,100.0,46.588235294117645,False
1999-06-12,13.0,20.4,16.979166666666668,False,1.0,5.0,3.0,False,,,,,0.0,539.9,152.55833333333334,0.0,3600.0,774.0,True,True,,,,,,75.0,100.0,85.3,False
1999-06-13,15.2,24.1,18.995833333333334,False,1.0,6.0,3.391304347826087,False,,,,,0.0,714.3,216.74166666666667,0.0,3558.0,1029.75,True,True,,,,,,38.0,38.0,38.0,False
1999-06-14,15.4,24.4,20.075,False,0.0,4.0,2.3333333333333335,False,,,,,0.0,730.9,269.15416666666664,0.0,3600.0,1565.0,True,True,,,,,,25.0,88.0,51.8125,False
1999-06-15,14.5,23.0,18.991666666666667,False,1.0,6.0,3.4347826086956523,False,,,,,0.0,761.4,304.8833333333333,0.0,3600.0,2280.0,True,True,,,,,,13.0,88.0,47.44444444444444,False
1999-06-16,15.3,26.3,20.400000000000002,False,1.0,4.0,2.5416666666666665,False,,,,,0.0,794.0,330.4583333333333,0.0,3600.0,2430.75,True,True,,,,,,13.0,63.0,35.833333333333336,False
1999-06-17,15.9,26.8,20.445833333333333,False,0.0,5.0,2.75,False,,,,,0.0,798.8,337.48333333333335,0.0,3600.0,2611.75,True,True,,,,,,13.0,25.0,17.615384615384617,False
1999-06-18,12.4,20.9,16.041666666666668,False,0.0,6.0,2.7916666666666665,True,,,,,0.0,787.3,306.8125,0.0,3600.0,2009.75,True,True,,,,,,13.0,88.0,22.066666666666666,False
1999-06-19,11.6,25.0,18.995833333333334,False,1.0,7.0,4.291666666666667,False,,,,,0.0,793.4,322.97083333333336,0.0,3600.0,2205.0,True,True,,,,,,13.0,75.0,44.0,False
1999-06-20,15.1,24.2,19.283333333333335,False,2.0,8.0,4.541666666666667,False,,,,,0.0,743.5,317.0541666666667,0.0,3600.0,2160.5,True,True,,,,,,13.0,88.0,40.4,False
1999-06-21,13.6,18.4,16.154166666666665,False,2.0,6.0,3.25,False,,,,,0.0,494.1,167.0375,0.0,2832.0,595.0,True,True,,,,,,25.0,100.0,81.29411764705883,False
1999-06-22,12.0,21.6,16.795833333333334,False,1.0,4.0,2.2916666666666665,False,,,,,0.0,868.7,294.93333333333334,0.0,3600.0,1776.0,True,True,,,,,,13.0,88.0,50.333333333333336,False
1999-06-23,8.7,12.4,10.2125,False,2.0,7.0,4.833333333333333,False,,,,,0.0,178.0,59.37916666666666,0.0,492.0,58.75,True,False,,,,,,88.0,100.0,98.58823529411765,False
1999-06-24,9.5,20.9,15.875,False,1.0,5.0,3.1666666666666665,False,,,,,0.0,821.9,348.0625,0.0,3600.0,2556.25,True,True,,,,,,13.0,100.0,37.714285714285715,False
1999-06-25,10.6,18.5,15.475,False,0.0,5.0,2.5,False,,,,,0.0,682.0,215.27083333333334,0.0,3030.0,594.0,True,True,,,,,,88.0,100.0,96.0,False
1999-06-26,10.3,17.8,14.208333333333334,False,1.0,6.0,3.5,False,,,,,0.0,581.0,167.00416666666666,0.0,3588.0,958.75,True,True,,,,,,25.0,100.0,62.666666666666664,False
1999-06-27,11.7,21.9,17.141666666666666,False,1.0,7.0,4.875,False,,,,,0.0,783.1,285.3333333333333,0.0,3600.0,1816.25,True,True,,,,,,38.0,63.0,54.666666666666664,False
1999-06-28,15.9,25.3,20.370833333333334,False,1.0,8.0,5.333333333333333,False,,,,,0.0,770.7,322.50416666666666,0.0,3600.0,2413.5,True,True,,,,,,0.0,75.0,26.066666666666666,False
1999-06-29,15.1,21.9,18.108333333333334,False,0.0,6.0,2.869565217391304,False,,,,,0.0,772.1,243.51250000000002,0.0,3600.0,1324.25,True,True,,,,,,13.0,100.0,56.611111111111114,False
1999-06-30,15.0,25.3,20.016666666666666,False,0.0,7.0,3.782608695652174,False,,,,,0.0,816.9,309.7416666666667,0.0,3600.0,1963.5,True,True,,,,,,13.0,88.0,55.0625,False
1999-07-01,15.5,23.1,19.4375,False,1.0,5.0,2.9166666666666665,False,,,,,0.0,600.5,217.60416666666666,0.0,3600.0,1264.25,True,True,,,,,,13.0,100.0,48.11764705882353,False
1999-07-02,14.7,20.9,17.320833333333333,False,0.0,4.0,2.739130434782609,False,,,,,0.0,663.0,190.77916666666667,0.0,3600.0,844.5,True,True,,,,,,50.0,88.0,75.33333333333333,False
1999-07-03,13.6,20.7,16.883333333333333,False,2.0,7.0,4.583333333333333,False,,,,,0.0,806.2,262.3541666666667,0.0,3444.0,1355.75,True,True,,,,,,13.0,88.0,46.333333333333336,False
1999-07-04,13.2,24.5,18.529166666666665,False,0.0,6.0,2.875,False,,,,,0.0,783.1,299.37083333333334,0.0,3600.0,1937.25,True,True,,,,,,25.0,88.0,65.75,False
1999-07-05,16.5,23.0,19.095833333333335,False,3.0,5.0,3.652173913043478,False,,,,,0.0,755.8,178.95833333333334,0.0,3588.0,521.75,True,True,,,,,,13.0,100.0,70.94117647058823,False
1999-07-06,16.4,23.9,19.900000000000002,False,0.0,6.0,3.7916666666666665,False,,,,,0.0,569.0,200.25,0.0,3600.0,1218.75,True,True,,,,,,25.0,88.0,53.888888888888886,False
1999-07-07,14.0,21.6,16.8,False,0.0,5.0,2.75,False,,,,,0.0,663.0,202.76666666666665,0.0,3600.0,776.0,True,True,,,,,,13.0,100.0,53.578947368421055,False
1999-07-08,13.3,22.1,17.079166666666666,False,0.0,5.0,2.875,False,,,,,0.0,753.6,291.1875,0.0,3600.0,1840.25,True,True,,,,,,0.0,88.0,41.888888888888886,False
1999-07-09,13.1,27.9,21.645833333333332,False,1.0,5.0,2.4583333333333335,False,,,,,0.0,798.7,327.0625,0.0,3600.0,2290.75,True,True,,,,,,13.0,50.0,29.105263157894736,False
1999-07-10,18.5,29.6,23.712500000000002,False,0.0,5.0,2.1666666666666665,False,,,,,0.0,787.2,327.79583333333335,0.0,3600.0,2619.5,True,True,,,,,,0.0,13.0,3.25,False
1999-07-11,18.1,31.2,24.295833333333334,False,0.0,5.0,2.6956521739130435,False,,,,,0.0,786.4,325.87916666666666,0.0,3600.0,2581.75,True,True,,,,,,13.0,38.0,28.0,False
1999-07-12,18.4,32.1,25.099999999999998,False,0.0,5.0,2.2777777777777777,False,,,,,0.0,783.4,324.91249999999997,0.0,3600.0,2536.5,True,True,,,,,,0.0,25.0,16.944444444444443,False
1999-07-13,18.9,30.5,24.212500000000002,False,2.0,7.0,4.333333333333333,False,,,,,0.0,774.9,293.20416666666665,0.0,3600.0,2283.0,True,True,,,,,,13.0,50.0,38.44444444444444,False
1999-07-14,19.9,28.5,23.370833333333334,False,3.0,9.0,6.0,False,,,,,0.0,763.5,251.25833333333333,0.0,3588.0,1628.5,True,True,,,,,,13.0,100.0,70.88235294117646,False
1999-07-15,16.3,23.7,20.029166666666665,False,2.0,7.0,4.0,False,,,,,0.0,695.6,217.9958333333333,0.0,2982.0,940.0,True,True,,,,,,25.0,100.0,76.70588235294117,False
1999-07-16,14.3,24.2,19.099999999999998,False,2.0,6.0,3.625,False,,,,,0.0,824.2,293.8625,0.0,3600.0,1783.75,True,True,,,,,,0.0,63.0,24.63157894736842,False
1999-07-17,15.6,22.9,17.933333333333334,True,1.0,4.0,2.0416666666666665,False,,,,,0.0,631.3,217.84166666666667,0.0,3348.0,1364.5,True,True,,,,,,,,,
1999-07-18,15.3,22.8,19.308333333333334,False,0.0,5.0,2.5833333333333335,False,,,,,0.0,672.0,232.86666666666667,0.0,3600.0,1451.75,True,True,,,,,,50.0,88.0,69.0,False
1999-07-19,16.2,26.5,21.566666666666666,False,0.0,5.0,2.875,False,,,,,0.0,747.9,277.27916666666664,0.0,3600.0,1821.5,True,True,,,,,,0.0,75.0,42.666666666666664,False
1999-07-20,17.5,26.7,21.866666666666664,False,2.0,8.0,4.3478260869565215,False,,,,,0.0,717.5,219.45833333333334,0.0,3600.0,1307.0,True,True,,,,,,13.0,88.0,58.35294117647059,False
1999-07-21,16.6,22.8,19.712500000000002,False,2.0,6.0,3.260869565217391,False,,,,,0.0,527.9,164.49583333333334,0.0,3492.0,988.75,True,True,,,,,,13.0,100.0,52.529411764705884,False
1999-07-22,15.3,22.7,17.529166666666665,True,2.0,5.0,3.5652173913043477,False,,,,,0.0,804.8,245.92916666666667,0.0,3432.0,1301.75,True,True,,,,,,13.0,88.0,46.375,False
1999-07-23,11.5,20.4,16.025000000000002,False,2.0,5.0,3.7083333333333335,False,,,,,0.0,740.7,218.05416666666667,0.0,3480.0,885.25,True,True,,,,,,38.0,100.0,78.88235294117646,False
1999-07-24,14.8,22.9,18.870833333333334,False,2.0,10.0,4.608695652173913,True,,,,,0.0,749.6,173.70000000000002,0.0,3516.0,565.0,True,True,,,,,,63.0,75.0,67.0,False
1999-07-25,15.1,23.2,18.616666666666667,False,5.0,9.0,6.666666666666667,True,,,,,0.0,778.6,306.08750000000003,0.0,3600.0,2256.5,True,True,,,,,,13.0,38.0,25.333333333333332,False
1999-07-26,13.4,22.2,17.55,False,1.0,6.0,3.652173913043478,False,,,,,0.0,744.1,295.59166666666664,0.0,3600.0,2319.75,True,True,,,,,,0.0,50.0,19.31578947368421,False
1999-07-27,12.6,24.7,18.724999999999998,False,0.0,6.0,2.6666666666666665,False,,,,,0.0,774.7,255.0,0.0,3600.0,1646.25,True,True,,,,,,13.0,88.0,34.388888888888886,False
1999-07-28,15.6,24.9,19.337500000000002,False,0.0,6.0,2.7916666666666665,False,,,,,0.0,623.4,215.64583333333334,0.0,3198.0,1103.0,True,True,,,,,,13.0,88.0,51.72222222222222,False
1999-07-29,14.9,28.3,21.962500000000002,False,0.0,7.0,2.9166666666666665,False,,,,,0.0,749.0,276.15416666666664,0.0,3600.0,2082.5,True,True,,,,,,13.0,38.0,31.0,False
1999-07-30,16.2,24.7,20.0,False,0.0,6.0,3.5416666666666665,False,,,,,0.0,743.5,291.2083333333333,0.0,3600.0,2365.5,True,True,,,,,,25.0,50.0,38.588235294117645,False
1999-07-31,16.1,30.1,22.77916666666667,False,0.0,4.0,2.2916666666666665,False,,,,,0.0,746.5,294.00416666666666,0.0,3600.0,2315.75,True,True,,,,,,13.0,100.0,56.5,False
1999-08-01,17.6,30.0,23.71666666666667,False,0.0,5.0,1.9166666666666667,False,,,,,0.0,735.3,264.6791666666667,0.0,3600.0,2104.75,True,True,,,,,,13.0,50.0,21.88888888888889,False
1999-08-02,17.9,31.2,24.40416666666667,False,0.0,5.0,2.0416666666666665,False,,,,,0.0,733.7,277.31666666666666,0.0,3600.0,2164.5,True,True,,,,,,13.0,38.0,27.8,False
1999-08-03,19.5,30.0,24.520833333333332,False,0.0,6.0,2.2083333333333335,False,,,,,0.0,748.2,267.64166666666665,0.0,3600.0,2036.75,True,True,,,,,,13.0,75.0,34.05,False
1999-08-04,18.3,30.4,23.76086956521739,False,0.0,5.0,2.1739130434782608,False,,,,,0.0,722.3,258.3666666666667,0.0,3600.0,1993.25,True,True,,,,,,13.0,63.0,32.0,False
1999-08-05,16.7,27.8,21.316666666666666,False,0.0,6.0,2.5416666666666665,False,,,,,0.0,643.6,235.51666666666665,0.0,3600.0,1698.25,True,True,,,,,,13.0,100.0,56.21052631578947,False
1999-08-06,12.1,17.6,15.545833333333334,False,0.0,4.0,2.375,False,,,,,0.0,300.1,86.68333333333334,0.0,2862.0,343.25,True,True,,,,,,13.0,100.0,78.23809523809524,False
1999-08-07,10.4,20.5,15.875,False,0.0,4.0,1.608695652173913,False,,,,,0.0,779.6,195.3791666666667,0.0,3600.0,1344.5,True,True,,,,,,0.0,38.0,17.083333333333332,False
1999-08-08,12.7,20.7,16.820833333333333,False,0.0,6.0,2.625,False,,,,,0.0,565.3,133.85,0.0,2322.0,365.5,True,True,,,,,,63.0,88.0,73.57142857142857,False
1999-08-09,14.0,18.6,16.45,False,0.0,6.0,3.5652173913043477,False,,,,,0.0,230.8,46.5625,0.0,2508.0,122.5,True,True,,,,,,38.0,100.0,89.2,False
1999-08-10,12.4,18.2,14.820833333333333,False,1.0,5.0,2.75,False,,,,,0.0,220.3,49.11666666666667,0.0,594.0,36.0,True,False,,,,,,13.0,100.0,90.6470588235294,False
1999-08-11,11.5,19.3,15.766666666666666,False,0.0,4.0,2.4347826086956523,False,,,,,0.0,654.2,236.60833333333335,0.0,3600.0,1901.0,True,True,,,,,,13.0,88.0,46.64705882352941,False
1999-08-12,11.5,18.9,15.045833333333334,False,0.0,4.0,2.5416666666666665,False,,,,,0.0,515.1,190.025,0.0,3600.0,1315.0,True,True,,,,,,25.0,88.0,60.529411764705884,False
1999-08-13,11.3,19.3,14.991666666666667,False,0.0,3.0,1.565217391304348,False,,,,,0.0,609.5,186.5875,0.0,3600.0,1312.5,True,True,,,,,,25.0,88.0,55.470588235294116,False
1999-08-14,11.0,20.1,15.408333333333333,False,0.0,4.0,1.608695652173913,False,,,,,0.0,754.9,266.19166666666666,0.0,3600.0,2193.5,True,True,,,,,,13.0,38.0,31.75,False
1999-08-15,10.8,17.9,14.716666666666667,False,0.0,8.0,3.272727272727273,False,,,,,0.0,708.9,194.30416666666667,0.0,3582.0,1315.25,True,True,,,,,,38.0,100.0,59.75,False
1999-08-16,11.2,17.4,14.695833333333333,False,2.0,7.0,3.4166666666666665,False,,,,,0.0,666.4,245.0041666666667,0.0,3600.0,1879.75,True,True,,,,,,0.0,88.0,48.08695652173913,False
1999-08-17,10.0,21.7,15.470833333333333,False,0.0,4.0,2.0,False,,,,,0.0,741.1,243.0583333333333,0.0,3600.0,1822.5,True,True,,,,,,0.0,63.0,37.73684210526316,False
1999-08-18,12.1,22.9,17.033333333333335,False,0.0,4.0,2.130434782608696,False,,,,,0.0,717.0,216.07083333333333,0.0,3600.0,1537.5,True,True,,,,,,13.0,63.0,35.4375,False
1999-08-19,13.4,20.0,15.729166666666666,False,1.0,7.0,3.4782608695652173,True,,,,,0.0,614.6,134.17916666666667,0.0,3600.0,589.25,True,True,,,,,,38.0,100.0,73.16666666666667,False
1999-08-20,11.5,18.1,14.754166666666668,False,0.0,6.0,3.0416666666666665,False,,,,,0.0,366.7,94.65833333333335,0.0,3324.0,362.0,True,True,,,,,,38.0,100.0,93.875,False
1999-08-21,11.1,17.5,14.033333333333333,False,0.0,4.0,1.8333333333333333,False,,,,,0.0,456.2,169.2125,0.0,3600.0,1145.25,True,True,,,,,,50.0,88.0,78.5,False
1999-08-22,9.3,16.1,13.029166666666667,False,1.0,7.0,2.9166666666666665,False,,,,,0.0,624.7,231.97083333333333,0.0,3600.0,1867.5,True,True,,,,,,25.0,63.0,42.8235294117647,False
1999-08-23,9.6,19.5,14.329166666666666,False,0.0,4.0,1.9583333333333333,False,,,,,0.0,569.6,183.25,0.0,3600.0,1416.5,True,True,,,,,,0.0,100.0,52.25,False
1999-08-24,9.1,17.8,13.870833333333332,False,0.0,4.0,2.5652173913043477,False,,,,,0.0,672.3,235.89583333333334,0.0,3600.0,2038.5,True,True,,,,,,0.0,50.0,20.9,False
1999-08-25,11.2,23.4,16.662499999999998,False,0.0,5.0,2.1818181818181817,False,,,,,0.0,627.7,197.79583333333335,0.0,3600.0,1802.75,True,True,,,,,,0.0,38.0,14.105263157894736,False
1999-08-26,13.2,19.7,16.47826086956522,False,0.0,7.0,3.3333333333333335,False,,,,,0.0,540.7,172.6291666666667,0.0,3600.0,986.25,True,True,,,,,,38.0,88.0,65.70588235294117,False
1999-08-27,15.3,17.6,16.421739130434784,False,2.0,6.0,3.375,False,,,,,0.0,132.2,40.50833333333333,0.0,0.0,0.0,True,False,,,,,,38.0,100.0,84.11764705882354,False
1999-08-28,14.1,19.3,16.241666666666667,False,2.0,5.0,3.0833333333333335,False,,,,,0.0,444.4,109.03750000000001,0.0,2142.0,367.25,True,True,,,,,,50.0,100.0,81.5,False
1999-08-29,12.5,20.6,16.420833333333334,False,1.0,5.0,2.5416666666666665,False,,,,,0.0,632.7,215.3375,0.0,3600.0,1850.5,True,True,,,,,,13.0,38.0,25.4,False
1999-08-30,14.7,22.4,17.704166666666666,False,0.0,4.0,2.4166666666666665,False,,,,,0.0,494.7,115.89166666666667,0.0,2142.0,436.0,True,True,,,,,,50.0,88.0,75.28571428571429,False
1999-08-31,11.4,18.0,14.845833333333333,False,0.0,5.0,2.4583333333333335,False,,,,,0.0,560.3,121.5,0.0,3600.0,795.0,True,True,,,,,,63.0,100.0,84.16666666666667,False
1999-09-01,9.1,17.9,13.945833333333333,False,0.0,3.0,1.125,False,,,,,0.0,499.8,112.02499999999999,0.0,3600.0,654.25,True,True,,,,,,25.0,100.0,58.53333333333333,False
1999-09-02,11.3,20.6,16.8,False,1.0,6.0,3.4583333333333335,False,,,,,0.0,438.7,122.35416666666667,0.0,3600.0,651.5,True,True,,,,,,25.0,100.0,71.3125,False
1999-09-03,17.9,24.0,20.329166666666666,False,2.0,8.0,4.833333333333333,False,,,,,0.0,521.9,140.64166666666668,0.0,3600.0,790.25,True,True,,,,,,0.0,88.0,37.8,False
1999-09-04,16.1,25.4,20.125,False,0.0,6.0,3.3333333333333335,False,,,,,0.0,587.4,198.10416666666666,0.0,3600.0,1950.5,True,True,,,,,,,,,
1999-09-05,15.0,25.7,19.625,False,0.0,6.0,2.8333333333333335,False,,,,,0.0,603.2,197.375,0.0,3600.0,1942.75,True,True,,,,,,13.0,13.0,13.0,False
1999-09-06,14.7,24.5,18.604166666666668,False,1.0,4.0,2.7083333333333335,False,,,,,0.0,602.4,192.00833333333333,0.0,3600.0,1825.5,True,True,,,,,,0.0,63.0,26.6875,False
1999-09-07,15.1,24.6,18.791666666666668,False,1.0,6.0,3.0869565217391304,False,,,,,0.0,500.2,164.53333333333333,0.0,3600.0,1755.5,True,True,,,,,,13.0,75.0,43.07142857142857,False
1999-09-08,14.8,22.3,18.558333333333334,False,0.0,6.0,2.9583333333333335,False,,,,,0.0,550.9,164.9,0.0,3600.0,1273.5,True,True,,,,,,13.0,100.0,40.916666666666664,False
1999-09-09,13.8,24.6,18.712500000000002,False,0.0,4.0,1.826086956521739,False,,,,,0.0,547.9,173.95000000000002,0.0,3600.0,1459.75,True,True,,,,,,13.0,63.0,35.142857142857146,False
1999-09-10,13.9,21.0,17.191666666666666,False,0.0,5.0,2.625,False,,,,,0.0,577.1,189.46666666666667,0.0,3600.0,1822.25,True,True,,,,,,0.0,38.0,16.363636363636363,False
1999-09-11,12.3,22.5,16.458333333333332,False,0.0,4.0,2.0833333333333335,False,,,,,0.0,566.1,184.88750000000002,0.0,3600.0,1871.25,True,True,,,,,,0.0,38.0,21.0,False
1999-09-12,12.7,20.2,15.866666666666667,False,0.0,6.0,2.130434782608696,False,,,,,0.0,564.9,177.02083333333334,0.0,3600.0,1840.5,True,True,,,,,,13.0,50.0,34.5,False
1999-09-13,11.5,18.6,14.891666666666666,False,0.0,5.0,2.0,False,,,,,0.0,580.7,178.72916666666666,0.0,3600.0,1885.75,True,True,,,,,,13.0,38.0,27.333333333333332,False
1999-09-14,10.1,20.4,14.0875,False,0.0,5.0,1.5833333333333333,False,,,,,0.0,588.0,171.65833333333333,0.0,3600.0,1693.0,True,True,,,,,,13.0,50.0,21.55,False
1999-09-15,9.9,18.4,14.591666666666667,False,0.0,4.0,1.391304347826087,False,,,,,0.0,373.3,121.375,0.0,3600.0,866.5,True,True,,,,,,13.0,100.0,71.76190476190476,False
1999-09-16,13.0,16.2,14.291666666666666,False,0.0,2.0,1.4583333333333333,False,,,,,0.0,205.0,44.520833333333336,0.0,24.0,1.0,True,False,,,,,,75.0,100.0,94.69565217391305,False
1999-09-17,12.2,17.6,14.858333333333334,False,0.0,6.0,2.4782608695652173,False,,,,,0.0,350.1,83.85833333333333,0.0,3276.0,427.25,True,True,,,,,,38.0,100.0,88.23809523809524,False
1999-09-18,13.5,18.1,15.725,False,1.0,7.0,4.25,False,,,,,0.0,366.8,90.16666666666667,0.0,2448.0,328.5,True,True,,,,,,25.0,100.0,72.4090909090909,False
1999-09-19,14.4,16.7,15.387500000000001,False,2.0,8.0,4.75,False,,,,,0.0,370.1,101.99583333333334,0.0,2466.0,627.75,True,True,,,,,,25.0,100.0,63.125,False
1999-09-20,13.7,17.3,15.358333333333334,False,1.0,9.0,4.458333333333333,True,,,,,0.0,453.3,126.55833333333334,0.0,3600.0,1158.5,True,True,,,,,,13.0,88.0,51.5,False
1999-09-21,13.2,19.2,15.9625,False,1.0,6.0,3.869565217391304,False,,,,,0.0,498.9,115.05,0.0,3600.0,1276.25,True,True,,,,,,25.0,100.0,65.66666666666667,False
1999-09-22,14.8,16.1,15.145833333333334,False,2.0,5.0,3.4166666666666665,False,,,,,0.0,51.7,10.108333333333333,0.0,0.0,0.0,False,False,,,,,,100.0,100.0,100.0,False
1999-09-23,12.3,16.0,14.016666666666666,False,0.0,4.0,2.2083333333333335,False,,,,,0.0,180.9,46.05416666666667,0.0,462.0,34.5,True,False,,,,,,13.0,113.0,84.07142857142857,False
1999-09-24,12.5,15.5,13.862499999999999,False,0.0,3.0,1.4782608695652173,False,,,,,0.0,192.8,25.858333333333334,0.0,0.0,0.0,True,False,,,,,,100.0,100.0,100.0,False
1999-09-25,10.5,12.7,11.9125,False,1.0,5.0,2.6666666666666665,False,,,,,0.0,171.0,37.329166666666666,0.0,0.0,0.0,True,False,,,,,,100.0,100.0,100.0,False
1999-09-26,10.4,14.2,12.370833333333332,False,1.0,3.0,2.0416666666666665,False,,,,,0.0,125.9,35.079166666666666,0.0,0.0,0.0,True,False,,,,,,100.0,100.0,100.0,False
1999-09-27,12.0,14.4,13.116666666666667,False,1.0,3.0,1.9583333333333333,False,,,,,0.0,91.4,26.670833333333334,0.0,54.0,2.25,True,False,,,,,,38.0,100.0,90.6470588235294,False
1999-09-28,10.6,15.8,13.295833333333334,False,1.0,4.0,2.5833333333333335,False,,,,,0.0,213.8,43.87916666666666,0.0,1824.0,116.0,True,True,,,,,,0.0,100.0,61.4,False
1999-09-29,10.7,15.9,13.35,False,0.0,7.0,3.5,False,,,,,0.0,392.4,84.79583333333333,0.0,2892.0,666.0,True,True,,,,,,0.0,88.0,68.375,False
1999-09-30,11.8,16.5,13.643478260869566,False,0.0,4.0,2.375,False,,,,,0.0,336.9,70.71249999999999,0.0,2550.0,312.75,True,True,,,,,,50.0,100.0,78.82352941176471,True
1999-10-01,11.0,15.7,13.054166666666667,False,0.0,6.0,2.0434782608695654,False,,,,,0.0,346.7,52.17916666666667,0.0,1386.0,77.25,True,True,,,,,,63.0,100.0,93.38461538461539,False
1999-10-02,9.5,14.7,12.683333333333332,False,4.0,7.0,5.434782608695652,False,,,,,0.0,231.5,42.204166666666666,0.0,3600.0,359.25,True,True,,,,,,100.0,100.0,100.0,False
1999-10-03,9.3,14.8,11.529166666666667,False,2.0,5.0,3.391304347826087,False,,,,,0.0,105.0,33.012499999999996,0.0,2994.0,139.5,True,True,,,,,,38.0,100.0,72.6,False
1999-10-04,9.4,14.7,11.174999999999999,False,0.0,5.0,3.0416666666666665,False,,,,,0.0,406.1,91.78750000000001,0.0,3600.0,941.0,True,True,,,,,,13.0,88.0,49.1,False
1999-10-05,8.6,15.1,11.283333333333333,False,0.0,4.0,1.7083333333333333,False,,,,,0.0,348.0,83.79166666666667,0.0,3600.0,817.5,True,True,,,,,,0.0,50.0,23.523809523809526,False
1999-10-06,7.0,13.2,9.833333333333334,False,1.0,6.0,3.4347826086956523,False,,,,,0.0,301.1,56.99583333333334,0.0,2124.0,192.5,True,True,,,,,,13.0,100.0,81.06666666666666,False
1999-10-07,6.1,9.4,7.633333333333333,False,3.0,7.0,4.521739130434782,False,,,,,0.0,263.1,53.708333333333336,0.0,3474.0,310.0,True,True,,,,,,13.0,100.0,76.66666666666667,False
1999-10-08,8.0,11.7,9.508333333333333,False,1.0,5.0,3.2916666666666665,False,,,,,0.0,377.9,62.74166666666667,0.0,3600.0,569.75,True,True,,,,,,63.0,100.0,85.47058823529412,False
1999-10-09,4.7,10.0,6.833333333333333,False,4.0,7.0,5.291666666666667,False,,,,,0.0,402.8,94.82083333333334,0.0,3600.0,1065.75,True,True,,,,,,13.0,63.0,28.5,False
1999-10-10,5.4,9.0,7.208333333333333,False,1.0,7.0,3.5,False,,,,,0.0,301.2,42.800000000000004,0.0,2520.0,144.0,True,True,,,,,,63.0,100.0,81.5,False
1999-10-11,6.7,11.3,8.979166666666666,False,2.0,12.0,5.521739130434782,True,,,,,0.0,317.7,76.58749999999999,0.0,3600.0,844.25,True,True,,,,,,13.0,100.0,68.07142857142857,False
1999-10-12,7.2,11.6,9.200000000000001,False,3.0,8.0,5.166666666666667,False,,,,,0.0,378.4,93.97500000000001,0.0,3600.0,1336.5,True,True,,,,,,13.0,88.0,32.733333333333334,False
1999-10-13,6.4,11.5,8.839130434782609,False,3.0,8.0,5.666666666666667,False,,,,,0.0,370.4,87.38333333333333,0.0,3600.0,1052.75,True,True,,,,,,13.0,38.0,20.615384615384617,False
1999-10-14,3.8,10.7,7.491666666666667,False,3.0,8.0,4.083333333333333,True,,,,,0.0,363.0,88.40416666666665,0.0,3600.0,1256.5,True,True,,,,,,0.0,75.0,26.363636363636363,False
1999-10-15,5.1,8.5,6.325,False,3.0,7.0,4.833333333333333,False,,,,,0.0,363.8,69.22083333333333,0.0,3576.0,661.25,True,True,,,,,,13.0,75.0,39.375,False
1999-10-16,3.4,7.5,5.425,False,2.0,6.0,3.5833333333333335,False,,,,,0.0,260.0,50.775000000000006,0.0,2076.0,260.0,True,True,,,,,,25.0,63.0,37.666666666666664,False
1999-10-17,3.0,7.3,4.566666666666666,False,1.0,4.0,2.4583333333333335,False,,,,,0.0,272.5,52.94583333333333,0.0,2070.0,215.0,True,True,,,,,,13.0,25.0,19.0,False
1999-10-18,2.5,7.7,4.875,False,0.0,5.0,2.4347826086956523,False,,,,,0.0,160.0,27.950000000000003,0.0,216.0,9.25,True,False,,,,,,13.0,100.0,76.0,False
1999-10-19,2.9,5.9,4.433333333333334,False,1.0,4.0,2.375,False,,,,,0.0,162.4,39.666666666666664,0.0,1800.0,103.75,True,True,,,,,,38.0,100.0,73.3157894736842,False
1999-10-20,3.1,5.4,3.8791666666666664,False,0.0,3.0,1.5833333333333333,False,,,,,0.0,163.6,30.525000000000002,0.0,186.0,7.75,True,False,,,,,,38.0,100.0,80.94444444444444,False
